Originator,Text,Age,Person whose age we surmised
JamiMusayev ," RT @FIFAcom: Happy birthday to @CharlieDavis9 (28), Neil Lennon (43), Jamie Redknapp (41) &amp; Fernando Navarro (32) - http://t.co/i3svcxUfMq",
ElsieRankin ," Happy birthday, @CarolineRRankin! I'm very proud of the ""young lady"" you're becoming. You're the best little sister I've got! #Sweet16"
ChunkyKitKat_ , RT @kkkiraa_: Happy 21st Birthday to my northern monkey @ChunkyKitKat_
Ijoeee , @KenTSheraton but it did go on for 8 years...damn. What other 'cool' shows do you associate with childhood ken
whaatslatigable , @Real_Liam_Payne Hello angel  today is mi birthday please follow me and make me happyIt would mean the world to me!! I love u2307
LukeFriendsSong ," RT @lalafriendie: @LukeFriendMusic I'm going out for my birthday now, 99% certain it won't happen but it would be amazing to come back to a"
hyfrmorgxn , RT @KieranRae22: Must have spent 3 years of my childhood trying to get this thing to have a baby http://t.co/SmDRqnMHr1
stiggs32 , RT @D_Novotny_4: Just wish I could see a 10 second preview of what my life will be like and who it'll include in 10 years
kidrauhlsperff ," @AlfredoFlores you should really wish @biebxrsaussie a happy birthday, it would mean the world to her. love you heaps fredo x8"
sarah__luisa , RT @KimKardashian: Our baby girl's 1st birthday party! #kidchella http://t.co/MbE1J0yXDL
Mxstermind , RT @FootbalIStuff: A huge Happy Birthday to the one and only Zinedine Zidane http://t.co/L7cWLxHu4Q
awnnourry , @niallftcam i want watch it on 5th July bc my birthday. I want invite some friends
DanielleMonaro , @weheartCW we have a lot in common. I watch w my 8 year old
figureditout1d ," @NiallOfficial MY BIRTHDAY IS IN 10 DAYS AND IT'LL MEAN A LOT IF YOU READ MY LETTER IN THE DESCRIPTION: https://t.co/RR0GiCB25D x28,500"
PamJWilliamson , RT @MissingUSnews: #Lewiston Police searching for missing 15 yr old Brianna Robinson http://t.co/0poDxGo6Iz http://t.co/AsMe83YxiU
SergioDH21 , RT @adidasfootball: Limited edition Battle Pack #F50 boot to celebrate the birthday of a #WorldCup star. Happy birthday Leo Messi! #allin h
KreativeGalaxy ," RT @FootbalIGIFS: ON THIS DAY, 28 years ago, Maradona scored this ""Hand of God"" goal against England. http://t.co/jU8Kpuaw8u"
lulu_low , 16 unique inspiring holiday gifts for your family and friends http://t.co/WH5xxCCCE2 #Birthday #Wedding #Anniversary #Gift @retwitclub 6,
allengaels4 , @timod37 67 days 11 hours until Picnic 2014. I am more upset about this than leaving Corduff after 10 years,
NawesomeNadia ," RT @sian_cleary: Just realised that my birthday is 9 months after my dad's, I was birthday sex what the fuck ",
CarolineCavs , RT @Yankees: Icon. Champion. Captain. Happy 40th birthday to Derek Jeter! http://t.co/fbVZEWxmvc http://t.co/tllUxkbHPo,
HEMMINGSLAY , @iCASHTONARRY: LUKE ISN'T TURNING 18 HE'S TURNING 12 EVERYONE GET HIM A BOX OF CRAYONS FOR HIS BIRTHDAY OMG,
nahal_amrit ," RT @Bballforeverfb: Derrick Rose is back to his ""old self"" according to people who have watched him play 5-on-5. His fearlessness and explo",
nicolekeoghxxx , @_elliemaycole I remember this wasn't it your 9th birthday,
MatthewChattle , Bus Cavalcade on Regent Street today. 50 lovely old (and new) buses on display. Pics http://t.co/UadYLoJLdj @TfLOfficial @Independent,
dallasloyalty , @camerondallas can you plz suprise my BFF with a happy birthday to @/av0nswonder (not tagging her cause I want her to be surprised)5,
evelindsaycyrus , RT @noahcyrus: Had some @TimHortons while in Toronto good throwback from 10 years ago when i lived here,
christine_zepp , RT @PreachPIease: that awkward moment when a 5 yr. old is prettier than you http://t.co/iXYf7Z0htm,
cavadiavilla , @NiallOfficial Today is my birthday N15! And the best gift would be to follow me! .. ILoveYou,-1
MernaBelieve , Happy Birthday @ArianaGrande &lt;3 you're official 21 you can drink now :D lol have a fun birthday !,
LK_MAL , RT @SaluteYoungEli: Happy birthday to my big brother from the same mother; Blood from the same mud @LK_MAL . Blessed to see 21  Turn,
Oelmann_Richard , RT @SciencePorn: The difference 25 years makes http://t.co/Jzwxksf9Du,
BayleeNetto ," RT @Drakee_YMCMB: In 10 years, I wonder who is still going to be by my side.",
laurabeale1 ," @chilli_reds ok that's great thanks,how much will it be for olly to do it for my 14 yr old please,looking at coming down in the 6 weeks hols"
Jesse_Hassler ," @UberFacts: Flavor Flav spent $2,600 on cocaine every day for six years."
DomoniqueBrooks , 6.28.14 Cancer Birthday Celebration at Apostrophe Lounge &amp; I'm one of your hosts! @tmoe704 http://t.co/nP7TiVTTZ6
nad_shup , 16 unique inspiring holiday gifts for your family and friends http://t.co/vk5NzTbxHx #Birthday #Wedding #Anniversary #Gift @retwitclub 8
troylersworld ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
hemmoxsauce , @Michael5SOS MICHAEL CLIFFORD MY BIRTHDAY IS IN 3 DAYS &amp; IT WOULD MEAN SO MUCH IF YOU FOLLOWED ME I LOVE YOU  146
admiree_ , RT @Renelv1: @MamiChampuu: @admiree_ @adorex_  guess I'm going to jail today.. 19 yr vs. a 10 yr oldlmaooo don't even guys 
lucy_gerry ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
iBrooks_Irwin ," @luke_brooks hey my life. Be my 5/5 of Janoskians please. I love you. Thanks for all. My birthday is in 11 days, follow mex2905"
lewiskyte1 , @ProSyndicate OMG 21:) HAPPYBBIRTHDAY!!!!!!&lt;3 Happy birthday dude:) hope you had a good day
wthwacker ,  @ShawnMendes  #hishawn #shawnsatmidnight @ShawnMendes MY BIRTHDAY IS IN AN HOUR ILY @ShawnMendes  x15 http://t.co/3VIHqsA85e
Joelifiknow ," RT @BigShrinkz: Due to an ""iTunes on shuffle"" incident, I have had to convince the guys at work that I have a 12 year old daughter they hav"
WolfGhost17 ," RT @cinnamontoastk: Weird how in 10 years some of us could be married with kids, some could be millionaires, and some of us could be dead. "
figureditout1d ," @Harry_Styles MY BIRTHDAY IS IN 10 DAYS AND IT'LL MEAN A LOT IF YOU READ MY LETTER IN THE DESCRIPTION: https://t.co/RR0GiCB25D x28,686"
victoriaroho , Happy birthday to my best friend of 21 years @katieahoffmann so weird your 24 now. You should stop http://t.co/EAq2bCKMQT
kellybiebs69 , RT @KimKardashian: Our baby girl's 1st birthday party! #kidchella http://t.co/MbE1J0yXDL
alyssasingh_ ," @_Misswotless_ happy birthday, have a good one :)",
mashtonlaugh ,  Hey Calum Hood from 5sos! @Calum5SOS My birthday is July 22 and my goal is to get you to follow me by then  I love you!  x44,
tonyQueenB ," RT @TeamBeyonceFR: Happy Birthday ""4"" ! Meilleur album vocal de Beyonc. http://t.co/EY3LdfOr5n",
Chadaull ," RT @michaelmoynahan: 70 years ago today, FDR signed the #GIBill into law. I wonder if could it could be done in today's hyper partisan envi",
VampireMob , RT @Dancing_Kiwi_89: @VampireMob I turn 25 this weekend. First time in a while that i'm excited about a birthday! I get cake and fire!,
sosokm612 ," RT @FOXSoccer: Happy 42nd birthday to a true #WorldCup legend, Zinedine Zidane! http://t.co/P7UVbT7CHT",
_CharliiStoned ," Old nf .. ""@King__Xerxes: aomf young nf :(...19 im turning this year....looking to get my pension soon..""",
jevfttobias , RT @AlexaLuria: MY BEST FRIEND IS 21.!!!!!!!!!! HAPPY BIRTHDAY PRINCESS I LOVE UUUU ,
MariaWWASYJ , @justinbieber Today is the birthday of my friend @BizzleIsMyLife8 .can you please make your day and Follow her? 11,
chattystyles , RT @imstillyour: 16 year old harry from holmes chapel,
biebspqp , @justinbieber Its birthday today so follow me please this is my dream and very important to me i love you so much 5.721,
AfroMeatballs , RT @WritersofColour: Al-Jazeera journalists sentenced: Egypt sentences Greste and Fahmy to 7 years prison &amp; Baher Mohamed to 10years. It's ,
WalterfangDream ," @NationBreaking Israel,netherland,singapore &amp;others all first &amp; second born boyz join the army for 2 years or so to learn how to defend home",
MichellesBubble , @Username_Chas yeah apparently Ive been 16-18 for the past 7 or 8 years,
forzalossie ," After 6 years on top and with their empire crumbling, there's one final humiliation for #Spain. Their game v #Australia being shown on @ITV4",-1
LindseyMMoureau , @afstrick42 Happy birthday best friend  can't believe you're old and legal! #18,
OakhillTigers , RT @SoccerBible: .@adidasfootball unveil special edition birthday boots to celebrate Messi's 27th birthday | http://t.co/RE2volRucA http://,
A2DaWellZ ," RT @Focused_20: Between The Ages 20-25 Are The ""Years Of Struggle"" These Are The Years Where Your Ground Work Is Laid For A Successful Futu",
Lennie_239 ," RT @sehunownsme: 10 years in the industry, still bowing humbly. My idols. http://t.co/nqQJJPWZKp",
SarahSuch ," RT @BronteParsonage: Join us for celebrations to mark the anniversary of Emily's #birthday. We have two events, day and evening. http://t.",
pizzas1ut ," @rararinaa: 3 HOES, TRIFECTA!lena baby I love you so much and I hope you have a beautiful ass birthday! I'm gunna miss u so much "" luv ya",
Davidevan96 , RT @worldsoccershop: Win a limited edition pair of @adidassoccer #F50 #Messi Birthday Boots! Follow &amp; RT to enter! #allin or nothing. http:,-1
_kissedbybliss , RT @musicguru_92: @_kissedbybliss The life of an old woman trapped in a 20's yr old body. #thestruggleisreal,
NouisDear , @themattespinos hi today is my birthday and I really would like a follow from you it would mean the world to me. i love you so much116,
bonolonkosi , @malebosays: Happy birthday my gorgeous friend! One of my greatest blessings is having u in my life. Praying God's grace over u. Love u so!,
biebspqp , @justinbieber 2 days till my birthday so follow me please this is my dream and very important to me i love you so much 4.372,
ScienceBurp , Happy birthday to the brilliant @sciencemuseum ! Still one of the most fun jobs I ever had as explainer,
WakeoBen , RT @whufc_official: HAPPY BIRTHDAY: Hammers skipper Kevin Nolan turns 32 today. Happy birthday Kev! #WHUFC #COYI http://t.co/wYUVlUsaBG,
MaCkay00 ," RT @senanusilver: ""@MaCkay00: Loool""@_Okito__: LMAO RT @OneMrChaps: You can easily Tell her BECE results http://t.co/9df7G58m14"" after 9 go",
Oalcantara95 ," RT @FootballFunnys: Happy Birthday to one of the greatest footballers ever, Zinedine Zidane! #FRA http://t.co/Qbg20ce390",
Saganiie2135 ," RT @tyleroakley: Even 10 years after forming, I'm STILL obsessed with the Spice Girls. I live for queen @OfficialMelB on @NBCAGT. SLAY ME S",
RapmaniaX , #Nigeriandailynews 19-yr-old Boy Arrested for Brutally Molesting 80-year-old Blind Woman In ... http://t.co/aNiFC7oWfa via @ng_dailynews,
ericdawwg_ , @andrea_arleen: Eric's birthday in 2 days!! #buddyappreciationtweet yours in three 
Belllita_ , I love youuu. Guess who's birthday is in 2 hours &amp; 10 minutes?  @joeytorres14
MirandaBirch , 3 years ago they took publicity shots in their bathroom. Now @gandysflipflops is a major brand. 4/7 #brightonsummit http://t.co/MXLcNnZGNj
scootaym , RT @lauramac6: Happy birthday @JGafcb celebrated in smile &amp; chat #mightymillbrook @G29SSS @hamiltoncol @M44RNE #pridein29 http://t.co/3iGMh
Christtwan9 ," RT @put_records_on: Me: my brother's gonna be the 40 yr old virgin Brother: try 30 yr old virgin, bitch"
Jexx ," Today, two of the most awesome women I know and am lucky to call friends, celebrate their birthday. @cathjenkin &amp; @waewest - happy birthday!"
bmendzat , #FiresideLiveChat @EmblemThree Could you say happy belated birthday &amp; follow me for my present &amp; maybe a call28
classicarig , RT @infinitumbieber: @MadisonElleBeer Madison if this gets 150 rts will you follow me for my birthday that is on tuesday? i love you so muc
intencitraa , RT @2pmalways: [Real 2PM] Nichkhun's Surprise Birthday Party http://t.co/uDjqh24i3L
BakaryBurner ," RT @kwamesosmoove: Had a party bus, a BBQ, hang with the bros and bought a brand new car(year 2014) now that's how you celebrate your 21st "
jumantiCarly ," @ArianaGrande Hey baby, can you wish ""happy birthday"" to my friend @buteranettie? Please, she loves you so muchhhh x6"
troyesnuggett ," RT @troyesivan: @taylorcaniff Dude i sincerely hope you've grown up/changed over the last 2 years. For some reason, you have INFLUENCE. Try"
AndyJohal8 ," RT @ChrisPalmerNBA: Knicks giving D-Fish 5-years, $25M with no head coaching exp. Just, wow."
_jstockwell , Happy birthday to the one and only @BrittaniLaurenn #getcrunk
icedteacameron , @camerondallas #CallMeCam #CallMeCam #CallMeCam #CallMeCam #CallMeCam #CallMeCam #CallMeCam PLEASE CALL ME MY BIRTHDAY IS TOMORROW 1245
eatsleepnash , Hey Jacob  @JacobWhitesides  Today is my birthday  Be my 1/12?  Follow me?  I want my bday to be the best!  I love you.  x105
prettyIouis , @Louis_Tomlinson hi louis! can you please follow @halfmoonlouis her birthday is tomorrow and a follow from you is all she wants :)72,
LeianaWoodard ," @narryswh0r3: @Luke5SOS If this gets 250+ rt's will you follow me on my birthday (2nd August) it would mean so much,please I love you",
SinCityGrrrl ," RT @mrwhiteacre: Nordic Fail: In Norway, selling sex more dangerous after five years of sex-purchase ban http://t.co/unkJTzJO8F via @trpwl",
dopejack , RT @taylorcaniff: Haha funny seeing people upset about a video I made 2 years ago... Everyone's aloud an opinion...,
zarriallxo ,"  luke hemmings if u follow me ill get the 5sos symbol tattooed on me on my 18th birthday (august 14th) (_) @Luke5SOS 2,634",
ezeek___ , RT @LawCannon: #GreeksAndFreaksReloaded is my OFFICIAL 20th Birthday Bash FRIDAY  | Turn W/ Me  #1 College Party in CHICAGO http://t,
MediaLawIRL , Al-Jazeera journalists jailed for seven years in Egypt - making a mockery of free speech. Spread word! http://t.co/mUUiZM7HmM via @guardian,
fancyycam ," @louisthefray hey let it go. he said that two years ago, his opinion aren't the same anymore don't send hate to people please",
Bswayzze , RT @iQuoteComedy: In 50 years we're all gonna be like http://t.co/1jZSqQHu3R,
Lese_Lese , Happy Birthday to one of my fav teammates @Gataaa_ ... Enjoy your day!! ,
_itsniallslaugh ,"  Ehy Mikey  In 2 weeks is my birthday and It will be perfect, If you follow me  @Michael5SOS Please Sunshine X232",
muffin52002 ," @Michael5SOS can you please follow me for my birthday, June 26!?!?! It would mean do much!!! I love you sooooo much",
Dauragon , RT @mightyatom: Hey guys I'm workshopping this tweet rn let me know what you think AND I WOULD SHIT FIVE MILL ION YEARS,
hemmo13x ," RT @UNIFIEDNIALL: @Luke5SOS, if I can get 400+ RTs on this, will you PLEASE follow me for my birthday? I won't ever get to meet you guys an",
RobynMacRewind , RT @ConnorJHarris: Who will be this 1st few people to wish me happy birthday then at 12AM ,-1
arianacuspiu ," @ArianaGrande Happy Birthday my love, follow me please I love you, do not ignore me xx76",
allfor_nk , RT @rambling_beebee: HAPPY BIRTHDAY KHUN Be one year of wonderful 27 years old = ]  #KhunnieDay @Khunnie0624 http://t.co/x,
CajunSportNews ," RT @SportsCenter: Happy birthday, Lionel Messi. Argentina's superstar turns 27 today. http://t.co/ESlQSdVgD9",
Josh_Cozart52 , @Bryant_BSM02: Tweet of the day  RT@keenfacts: Kobe Bryant scored 1080 on his SATs. He scored zero points the last two years,
dkk2179 ," RT @medaFacts: If no one posted another video on YouTube, it would take you about 1,700 years to watch them all.",
islandgroove85 , Yo! Teaching something NEW today - 3pm at @im_theimpact :) Come catch some old school #Ginuwine with http://t.co/887j4rE4pP,
carumaki , RT @sengeiori: I was four years old when I watched my first horror movie (dreamy sigh),
willdsidee ," RT @DustinStout: you're not a hippie or a ""flower child"". you're just a 16 year old wearing a plastic flower crown. shut the fuck up",
SLNY90 , @NYPDnews killed a thirteen year old girl with your car great job,
xsunsetnouis ," @Louis_Tomlinson Louis, if you see this could you please follow me, today's my 18th birthday and it would mean so much? Love you! 32",
emiliaarinez ," @camerondallas #CallMeCam please, my birthday is tomorrow, please,give me the best gift with this, I love you 166",
5S0Sing , Dear @TheVampsband It's my birthday today It'd mean the  if you followed me  Plz notice me #preordersomebodytoyou Ilysm :) 215,
